SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA	subject
1	4	12	29	52278	5619	28.71964944922365	0	1.0	1952.201544998388	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	30	59586	820	28.71969574538525	0	1.0	918.2585620001192	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	31	10108	122	28.719742044922892	0	1.0	748.677266004961	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	32	37607	5365	28.71978833456524	0	1.0	1458.4822870019707	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	33	71271	1960	28.719880920718424	0	1.0	1228.0439489986748	0.0			0	1.0	2.0	0.0	1.0	0	subj01
1	4	12	34	54553	7151	28.71992722293362	1	0.0	802.3415790012223	0.0	1663.0		0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	35	43669	7525	28.71997351688333	0	0.0	1675.35838400363	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	4	12	36	57126	2626	28.72001980931964	1	1.0	833.2829040009528	0.0	232.0		1	1.0	0.0	1.0	2.0	0	subj01
1	4	12	37	58320	3853	28.72006610070821	1	1.0	819.7709570013102	0.0	190.0		1	1.0	0.0	1.0	2.0	0	subj01
1	4	12	38	11845	143	28.7201123960549	0	0.0	2214.701638004044	1.0			0	0.0	1.0	1.0	2.0	0	subj01
1	4	12	39	72754	2372	28.72015869640745	0	1.0	748.0430190043988	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	40	70654	6652	28.72020498616621	0	1.0	927.737256999535	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	41	23444	1094	28.720251284539696	0	1.0	1309.7416149976195	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	42	49989	1611	28.720297575113364	0	1.0	1820.9661680011775	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	43	47150	8420	28.720343866618354	0	1.0	1129.4860709967907	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	44	56973	9531	28.72039016196504	0	1.0	804.2540379974524	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	45	22264	272	28.7204827509122	1	1.0	690.8705629975884	0.0	299.0		1	1.0	0.0	1.0	2.0	0	subj01
1	4	12	46	54283	2438	28.720529043115675	1	1.0	737.7477510017344	0.0	117.0		1	1.0	0.0	1.0	2.0	0	subj01
1	4	12	47	49258	2071	28.720575333572924	0	1.0	670.6578180019278	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	48	63114	9023	28.720621634158302	1	1.0	803.6485590055236	0.0	299.0		1	1.0	0.0	1.0	2.0	0	subj01
1	4	12	49	13662	1422	28.720667927758768	0	1.0	702.8836600002251	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	50	5814	1184	28.72071421483997	0	0.0	1811.4981460021224	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	4	12	51	45887	2548	28.72076051181648	0	1.0	702.3451239947462	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	52	68298	6644	28.72080680844374	0	0.0	672.450555000978	0.0			0	0.0	0.0	2.0	2.0	0	subj01
1	4	12	53	66288	9965	28.72085309959948	1	0.0	868.6337929975707	0.0	2623.0		0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	54	52807	4408	28.720899393665604	0	1.0	862.585109003703	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	55	10114	2504	28.720991883077655	1	1.0	1678.5914790016247	0.0	2657.0		0	0.0	0.0	1.0	2.0	0	subj01
1	4	12	56	4661	7035	28.72103817865718	1	1.0	709.7793590000947	0.0	143.0		1	1.0	0.0	1.0	2.0	0	subj01
1	4	12	57	65804	5765	28.721084480173882	0	1.0	1184.1278449937815	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	58	54311	9019	28.721130772843026	0	1.0	1765.5126600002404	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	59	5954	2783	28.72117706493009	0	1.0	1022.84035699995	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	4	12	60	36433	1183	28.721223361673765	0	0.0	2203.3201580052264	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	4	12	61	61362	9020	28.72126965469215	1	1.0	839.3267950013977	0.0	632.0		1	1.0	0.0	1.0	2.0	0	subj01
1	4	12	62	45414	9294	28.721315940725617	1	0.0	1656.0182829998666	0.0	2388.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	1	34069	454	35.68602972058579	1	0.0	1454.8104619998412	1.0	186.0		0	1.0	3.0	1.0	1.0	0	subj01
1	5	1	2	54311	9019	35.686076026642695	1	1.0	1704.9251519997597	0.0	5.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	3	22264	272	35.68612230720464	1	0.0	1589.5524349998595	0.0	19.0	319.0	0	1.0	2.0	0.0	1.0	0	subj01
1	5	1	4	64066	5696	35.68616860907059	0	1.0	1002.854884000044	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	5	4510	5133	35.6862149045337	0	1.0	1093.253779999941	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	6	45700	3207	35.686261090566404	1	1.0	1662.2230549996857	0.0	2930.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	7	6939	1336	35.686307385913096	0	1.0	1260.4882350001387	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	8	52870	6830	35.68635368836112	1	0.0	1511.8580700000164	0.0	228.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	9	10122	2982	35.686399972299114	0	1.0	1226.0574239999187	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	10	68143	5841	35.68644626787864	1	0.0	810.6465659998322	0.0	218.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	11	40891	2167	35.686492560314946	0	1.0	851.8217839996397	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	12	57340	6465	35.68658515426796	0	1.0	1341.5430290001495	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	13	47267	7962	35.686631441814825	0	1.0	873.4534670002176	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	14	32681	3462	35.68667774379719	0	1.0	1506.9578480001835	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	15	13880	6552	35.68672403751407	0	1.0	1054.461485000047	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	16	59047	813	35.68677032366395	1	0.0	1151.2209560000883	0.0	76.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	17	67063	9862	35.68681662646122	0	1.0	1439.2683459996078	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	18	34976	467	35.686862918082625	0	1.0	1060.5739919997177	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	19	14362	6842	35.68690920737572	0	1.0	787.1290269999917	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	20	3331	1880	35.68695550807752	0	1.0	1709.2068160000051	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	21	25296	1042	35.68700179539155	0	1.0	984.9909230001683	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	22	52539	1754	35.687048091436736	1	0.0	779.4732100001056	0.0	92.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	23	43668	6942	35.687094386899844	1	1.0	820.6258660002276	0.0	158.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	24	52354	2015	35.687186978175305	0	1.0	1076.2251140004082	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	25	11780	8807	35.687233267817646	0	0.0	1411.3263579997692	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	26	10320	3443	35.68727956560906	0	1.0	1252.3665909998272	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	27	65342	9117	35.68732586095575	1	1.0	1527.954201999819	0.0	165.0	617.0	0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	28	70467	6597	35.68737214768771	0	1.0	1360.6266009996943	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	29	23249	5183	35.68741844932083	1	1.0	1702.359952000279	0.0	227.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	30	26901	4430	35.68746474280488	0	1.0	807.3771390004366	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	31	69028	4186	35.687511034309864	1	1.0	1312.5601500000812	0.0	2421.0	2916.0	0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	32	33533	8027	35.687557233846746	1	1.0	1745.098598000368	0.0	143.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	33	39834	8801	35.68760352721438	0	1.0	702.4527689995921	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	34	5954	2783	35.687649822444655	1	0.0	1124.8848899999757	0.0	36.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	35	12104	2265	35.68769611045718	0	1.0	1085.5304189999515	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	36	17550	215	35.687742411741056	1	0.0	1105.7965400000285	0.0	305.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	37	10107	7316	35.6878349998733	0	1.0	1065.117917000407	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	38	42008	556	35.68788129184395	0	0.0	1465.9972519998519	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	39	25741	5153	35.687927580671385	0	1.0	1423.768127999665	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	40	58862	8412	35.68797387892846	0	1.0	1072.7084770001056	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	41	47688	657	35.68802016670816	0	1.0	992.0977560000209	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	42	33775	8854	35.68806646997109	1	0.0	1179.5167209997999	0.0	2197.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	43	45849	6840	35.688112759264186	1	1.0	1612.9872559999967	0.0	346.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	44	40346	3300	35.688159053679556	0	1.0	1553.5610910001196	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	45	67424	5004	35.68820535147097	0	1.0	1534.4661259996428	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	46	64165	1785	35.688297940650955	0	0.0	2109.1676710002503	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	47	28564	1530	35.68834423250519	0	1.0	804.3495930000972	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	48	14645	177	35.68839052785188	1	0.0	1955.072493999978	0.0	1822.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	49	10508	126	35.688436815398745	0	1.0	1235.3843369996866	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	50	14906	6186	35.68848310911562	1	1.0	1114.9020520001611	0.0	94.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	51	48394	662	35.68852940551005	0	1.0	1614.3368190000729	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	52	56615	2233	35.68857570423279	1	1.0	1290.987789000155	0.0	1856.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	53	69829	3659	35.68862199864816	0	1.0	810.4543529998409	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	54	56728	6645	35.68866829073522	0	1.0	820.8304280001357	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	55	25741	5153	35.68876087467652	1	1.0	804.086062999886	0.0	15.0		1	1.0	0.0	1.0	2.0	0	subj01
1	5	1	56	68356	4004	35.688807175145485	1	1.0	1344.9562910000168	1.0	159.0		0	0.0	1.0	1.0	2.0	0	subj01
1	5	1	57	52068	3447	35.688853372703306	1	0.0	1281.7303659999195	0.0	169.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	58	49980	687	35.688899659900926	0	1.0	1202.5660879999123	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	59	49768	6638	35.68894596048631	0	1.0	844.5239120001132	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	60	1182	3594	35.6889922497794	1	1.0	970.9638770000311	0.0	1173.0	1646.0	0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	61	15237	8915	35.689038550131954	0	1.0	1334.7336570000152	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	1	62	34645	3098	35.68908483651467	1	1.0	858.087071999762	0.0	281.0	587.0	0	0.0	0.0	1.0	2.0	0	subj01
1	5	1	63	63256	4968	35.68913114082534	0	1.0	778.5567709997849	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	1	6904	6665	35.69060473598074	0	0.0	2937.156420000065	1.0			0	0.0	1.0	1.0	2.0	0	subj01
1	5	2	2	64820	8108	35.690651101991534	0	1.0	1185.1770069997656	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	3	66358	6949	35.69069732690696	1	0.0	1147.0553690000995	0.0	246.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	4	26147	9916	35.69074369885493	1	1.0	1710.1087119999647	0.0	239.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	5	15062	5749	35.69078991480637	1	0.0	1046.6873330001363	0.0	450.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	6	58818	2093	35.690836292109445	0	1.0	956.9404930002748	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	7	52870	6830	35.690882497117855	1	1.0	812.183829999867	0.0	61.0	290.0	1	1.0	0.0	1.0	2.0	0	subj01
1	5	2	8	15795	2589	35.690928892348886	0	1.0	1602.4898480000047	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	9	42908	3847	35.690975089906715	0	1.0	1674.08099999966	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	10	51454	9606	35.69106768001802	0	1.0	1445.2897149999444	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	11	9605	3713	35.69111408304889	0	0.0	2630.4757320003773	1.0			0	0.0	2.0	1.0	2.0	0	subj01
1	5	2	12	17550	215	35.69116027117707	1	1.0	747.4755539997203	0.0	38.0	344.0	1	1.0	0.0	2.0	2.0	0	subj01
1	5	2	13	23037	292	35.69120656116865	0	0.0	1855.767969000226	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	14	32681	3462	35.69125285663176	1	1.0	906.8392889998904	0.0	62.0		1	1.0	0.0	1.0	2.0	0	subj01
1	5	2	15	35355	8003	35.6912990527926	0	1.0	1074.2055719997552	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	16	57445	2593	35.691345347091556	1	1.0	1181.323677000364	0.0	346.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	17	7655	79	35.69139165477827	0	1.0	1801.2176050001472	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	18	39784	1076	35.6914379298687	0	1.0	1002.7238289999332	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	19	3035	4761	35.691530524287366	0	1.0	2178.637508000065	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	20	46324	4176	35.69157681101933	0	1.0	2053.5539729999073	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	21	5885	6860	35.69162311160471	1	1.0	1708.9863730002435	0.0	230.0	579.0	0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	22	32022	2370	35.69166940590367	1	1.0	1959.2246799998063	0.0	2338.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	23	72313	996	35.69171569577884	1	1.0	1441.7577929998515	0.0	165.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	24	10107	7316	35.691761988564394	1	1.0	745.2317870001934	0.0	49.0		1	1.0	0.0	1.0	2.0	0	subj01
1	5	2	25	67047	4126	35.6918082885677	0	1.0	1153.1836590002058	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	26	10798	5191	35.69185458251741	0	1.0	1061.858562999987	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	27	29324	6911	35.6919008718105	0	1.0	1261.0386090000247	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	28	36158	8598	35.691947170183994	0	1.0	1201.9920699999602	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	29	50993	6674	35.69203975936398	1	0.0	1760.452007999902	0.0	212.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	30	32140	2038	35.692086052149534	0	1.0	1257.264763999956	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	31	7317	7700	35.69213233899791	1	0.0	1245.02266699983	0.0	387.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	32	68200	4121	35.692178641678765	0	1.0	969.7290079998311	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	33	28160	371	35.69222493574489	0	1.0	1212.7145179997567	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	34	51454	9606	35.69227122887969	1	1.0	677.487874000235	0.0	23.0		1	1.0	0.0	1.0	2.0	0	subj01
1	5	2	35	29150	4771	35.69231752352789	0	1.0	1002.5674409998828	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	36	3926	1156	35.692363821552135	0	1.0	1139.6423929995763	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	37	60599	6447	35.69241011166014	0	1.0	1664.3945139999232	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	38	17620	7509	35.69245640630834	1	1.0	1704.9889380000423	0.0	559.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	39	3650	3683	35.692502693855204	1	0.0	1450.2421010001851	0.0	930.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	40	50851	3395	35.692595191532746	1	1.0	1134.6160930002043	0.0	294.0	468.0	0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	41	2348	1858	35.69264148059301	0	1.0	1146.7089130001111	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	42	67744	9616	35.69268777302932	0	1.0	1303.0613280002399	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	43	40934	9845	35.69273407594301	1	0.0	1403.7233310000374	0.0	2986.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	44	11063	1790	35.69278036872856	0	1.0	984.3340140000691	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	45	69215	953	35.69282666628715	1	1.0	1155.2748999997675	0.0	182.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	46	30027	8710	35.692872956511565	0	1.0	1369.2584979999083	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	47	8961	6689	35.69291924731806	0	0.0	1808.288227000048	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	48	54179	1772	35.69296553952154	0	1.0	809.7884349999731	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	49	51811	6594	35.69301183987409	0	1.0	1301.6210710002267	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	50	46262	5301	35.69305813347455	1	1.0	947.9652170002738	0.0	158.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	51	35878	5617	35.69310443045106	0	1.0	821.9167269999161	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	52	70766	5292	35.693150723935105	0	1.0	1379.3841259998771	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	53	19225	4548	35.693197011132725	0	1.0	1036.8995730000279	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	54	66562	7358	35.69328960636631	0	1.0	1115.9489880001274	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	55	32140	2038	35.69333589146845	1	1.0	663.1539600002725	0.0	24.0		1	1.0	0.0	1.0	2.0	0	subj01
1	5	2	56	32631	5735	35.693382186000235	0	0.0	1519.335613000294	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	57	67574	8823	35.69342847936787	1	0.0	1161.4088259998423	0.0	480.0	3115.0	0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	58	29419	2734	35.69347477843985	1	1.0	1225.684199999705	0.0	398.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	2	59	39303	2931	35.69352107378654	0	0.0	2434.155183999792	1.0			0	0.0	2.0	1.0	2.0	0	subj01
1	5	2	60	66848	7720	35.69356735958718	1	0.0	1661.6079219998028	0.0	378.0		0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	61	64524	8209	35.693613658309914	0	1.0	1165.823256999829	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	2	62	22349	2027	35.69365995621774	0	0.0	1528.0006140001203	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	1	43855	2719	35.69511040742509	0	0.0	929.9274009999863	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	2	35536	7278	35.69515659788158	0	1.0	877.4136709998857	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	3	11232	8953	35.69520289450884	0	0.0	1427.58928000012	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	4	51610	4955	35.695249188342125	0	0.0	903.6442120000174	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	5	52244	9568	35.695295482175425	0	1.0	744.5714059999773	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	6	6522	64	35.69534177414607	0	1.0	1271.2619939998149	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	7	70952	8757	35.695388064021245	0	0.0	1566.5552740001658	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	8	64263	8458	35.69543436658569	0	1.0	1187.9379499996503	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	9	46161	631	35.695480653084815	1	1.0	1342.4958840000727	0.0	187.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	10	34157	1977	35.69557324168272	1	1.0	2633.1026040002143	1.0	306.0		0	0.0	1.0	1.0	2.0	0	subj01
1	5	3	11	60693	5196	35.695619539008476	1	1.0	1920.6750240000476	0.0	637.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	12	42942	1178	35.69566582865082	1	1.0	1753.1286720000023	0.0	736.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	13	38174	8133	35.69571213028394	0	0.0	2080.8624650003367	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	14	22598	9460	35.6957584269112	0	1.0	1517.3780310001348	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	15	55877	7461	35.69580471655354	0	1.0	1748.928242999682	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	16	18839	5457	35.69585101190023	0	1.0	778.9998319999539	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	17	40346	3300	35.69589729933068	1	1.0	723.5751920002259	0.0	97.0		1	1.0	0.0	1.0	2.0	0	subj01
1	5	3	18	61684	4311	35.69594359572511	0	1.0	773.5876410001765	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	19	20747	1583	35.696036189212464	0	1.0	1265.2940899997702	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	20	29419	2734	35.69608247547876	1	1.0	633.9019130000452	0.0	23.0	422.0	1	1.0	0.0	1.0	2.0	0	subj01
1	5	3	21	2362	8206	35.696128776762635	0	0.0	1656.8732520004232	0.0			0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	22	47031	6633	35.696175063028925	0	1.0	1403.9367320001475	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	23	43668	6942	35.69622135779355	1	1.0	674.4662319997587	0.0	124.0	283.0	1	1.0	0.0	1.0	2.0	0	subj01
1	5	3	24	16435	4235	35.69626765267458	1	1.0	1642.256062999877	0.0	248.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	25	35323	8110	35.69631386140827	0	1.0	1122.343056000318	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	26	33190	446	35.696360144764185	1	1.0	821.6898660002697	0.0	203.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	27	51454	9606	35.696406442904845	1	1.0	888.6472760000288	0.0	54.0	78.0	1	1.0	0.0	1.0	2.0	0	subj01
1	5	3	28	63114	9023	35.696452743024565	1	1.0	2177.085063000049	0.0	166.0	466.0	0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	29	17599	7886	35.69649902533274	0	1.0	749.6650599996428	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	30	14906	6186	35.69654532184359	1	1.0	579.1140330002236	0.0	104.0	199.0	1	1.0	0.0	1.0	2.0	0	subj01
1	5	3	31	33124	4898	35.69663790985942	0	1.0	685.3948580001088	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	32	19129	8865	35.69668420962989	0	1.0	1341.4444250001907	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	33	63070	9817	35.696730507304885	0	1.0	847.7373179998722	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	34	67063	9862	35.69677679904271	1	1.0	877.339934000247	0.0	141.0		1	1.0	0.0	1.0	2.0	0	subj01
1	5	3	35	62847	2864	35.69682309299242	0	1.0	703.4314719999202	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	36	41269	4088	35.696869390201755	0	1.0	1220.8118210000976	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	37	33195	2473	35.696915679844096	0	1.0	1004.2683460001172	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	38	14258	3324	35.69696197321173	0	1.0	850.2107250001245	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	39	48866	9166	35.69700826716144	1	1.0	1910.941644000104	0.0	203.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	40	48381	8532	35.69710085832048	0	1.0	1548.3694989998185	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	41	40531	3200	35.69714714633301	0	1.0	982.9891080003107	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	42	29592	6201	35.697193445288576	0	1.0	1277.3690950002674	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	43	47745	1908	35.69723973714281	0	1.0	904.3572119999226	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	44	57028	5670	35.69728603004478	1	1.0	1131.8874000003232	0.0	2172.0	2474.0	0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	45	31874	5898	35.69733232771978	0	1.0	1403.382314999817	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	46	28281	4174	35.697378623182885	1	1.0	2139.8379869997366	0.0	286.0		0	0.0	0.0	1.0	2.0	0	subj01
1	5	3	47	40270	8248	35.697424915852025	0	1.0	1134.92613399967	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	48	11788	1413	35.69747120689135	0	1.0	1167.248230000041	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	49	2754	9520	35.69751750805881	0	1.0	1591.1249180003324	0.0			0	1.0	1.0	0.0	1.0	0	subj01
1	5	3	50	32996	9039	35.697563796537	0	1.0	933.499170000232	0.0			0	1.0	1.0	0.0	1.0	0	subj01
